index,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
2779,titles03/index.html.2270,tt0104597,Katharine Hepburn: All About Me (TV Movie 1993),katharine hepburn all about me tv movie,http://www.imdb.com/title/tt0104597/,7.6,404.0,4200.0,1993.0,video.movie,0,3,0,0,8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,titles03/index.html.6090,tt1762867,Moguls & Movie Stars: A History of Hollywood The Dream Merchants: 1920-1928 (TV Episode 2010),moguls movie stars a history of hollywood the dream merchants tv episode,http://www.imdb.com/title/tt1762867/,7.8,20.0,,2010.0,video.episode,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13168,titles04/index.html.7233,tt0263975,"Selvi boylum, al yazmalim (1978)",selvi boylum al yazmalim,http://www.imdb.com/title/tt0263975/,8.7,8769.0,5400.0,1978.0,video.movie,3,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6855,titles03/index.html.930,tt0055508,Drei Töchter (1961),drei t chter,http://www.imdb.com/title/tt0055508/,7.8,595.0,10380.0,1961.0,video.movie,0,0,3,17,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6503,titles03/index.html.6705,tt2714656,Saturday Night Live Kevin Hart/Macklemore & Ryan Lewis (TV Episode 2013),saturday night live kevin hart macklemore ryan lewis tv episode,http://www.imdb.com/title/tt2714656/,6.4,98.0,5400.0,2013.0,video.episode,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8847,titles04/index.html.13289,tt1899240,Material (2012),material,http://www.imdb.com/title/tt1899240/,8.0,633.0,5640.0,2012.0,video.movie,0,0,5,4,17,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,titles03/index.html.1725,tt0085611,A Good Turn Daily (1983),a good turn daily,http://www.imdb.com/title/tt0085611/,6.9,29.0,780.0,1983.0,video.movie,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4403,titles03/index.html.4359,tt0465142,American Dreamz - Alles Nur Show (2006),american dreamz alles nur show,http://www.imdb.com/title/tt0465142/,5.5,21109.0,6420.0,2006.0,video.movie,0,0,79,96,215,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5691,titles03/index.html.5843,tt1550277,The Venture Bros. The Revenge Society (TV Episode 2009),the venture bros the revenge society tv episode,http://www.imdb.com/title/tt1550277/,7.5,45.0,1320.0,2009.0,video.episode,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14458,titles04/index.html.9447,tt0467110,Underdog - Unbesiegt weil er fliegt (2007),underdog unbesiegt weil er fliegt,http://www.imdb.com/title/tt0467110/,4.8,13200.0,5040.0,2007.0,video.movie,0,0,36,47,83,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12782,titles04/index.html.6630,tt0193673,The Century (TV Mini-Series 1999),the century tv mini series,http://www.imdb.com/title/tt0193673/,8.2,42.0,43200.0,1999.0,video.tv,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9877,titles04/index.html.1994,tt0058083,Angriffsziel Moskau (1964),angriffsziel moskau,http://www.imdb.com/title/tt0058083/,8.0,12815.0,6720.0,1964.0,video.movie,0,0,6,44,124,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,titles01/tt0047296,tt0047296,Die Faust im Nacken (1954),die faust im nacken,http://www.imdb.com/title/tt0047296/,8.3,74023.0,6480.0,1954.0,video.movie,21,7,45,352,255,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,titles03/index.html.202,tt0027630,Marine gegen Liebeskummer (1936),marine gegen liebeskummer,http://www.imdb.com/title/tt0027630/,7.3,2474.0,6600.0,1936.0,video.movie,0,0,19,7,50,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5447,titles03/index.html.5567,tt1303973,Castle Flowers for Your Grave (TV Episode 2009),castle flowers for your grave tv episode,http://www.imdb.com/title/tt1303973/,8.4,1036.0,3600.0,2009.0,video.episode,0,0,15,0,8,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,titles02/index.html.4655,tt1326972,Chi bi Part II: Jue zhan tian xia (2009),chi bi part ii jue zhan tian xia,http://www.imdb.com/title/tt1326972/,7.6,15256.0,8520.0,2009.0,video.movie,7,16,0,0,26,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,titles04/index.html.12239,tt1473352,Vorstadtkrokodile 2 (2010),vorstadtkrokodile,http://www.imdb.com/title/tt1473352/,5.8,233.0,5400.0,2010.0,video.movie,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,titles03/index.html.5949,tt1630626,Blue Crush 2 - No Limits (Video 2011),blue crush no limits video,http://www.imdb.com/title/tt1630626/,5.6,2206.0,6780.0,2011.0,video.movie,0,0,0,45,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
420,titles02/index.html.1439,tt0049833,Die zehn Gebote (1956),die zehn gebote,http://www.imdb.com/title/tt0049833/,7.9,37792.0,13200.0,1956.0,video.movie,5,7,48,281,207,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,titles03/index.html.3519,tt0308541,The Making of 'Evil Dead II' or The Gore the Merrier (Video 2000),the making of evil dead ii or the gore the merrier video,http://www.imdb.com/title/tt0308541/,7.5,242.0,1920.0,2000.0,video.movie,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1187,titles02/index.html.3865,tt0061852,Das Dschungelbuch (1967),das dschungelbuch,http://www.imdb.com/title/tt0061852/,7.6,84514.0,4680.0,1967.0,video.movie,2,3,46,471,107,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,titles02/index.html.796,tt0033107,Stranger on the Third Floor (1940),stranger on the third floor,http://www.imdb.com/title/tt0033107/,6.9,1958.0,3840.0,1940.0,video.movie,0,0,0,0,62,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,titles03/index.html.4576,tt0589628,Godzilla: The Series What Dreams May Come (TV Episode 1998),godzilla the series what dreams may come tv episode,http://www.imdb.com/title/tt0589628/,6.5,10.0,1800.0,1998.0,video.episode,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,titles02/index.html.4170,tt1034331,Kurzer Prozess - Righteous Kill (2008),kurzer prozess righteous kill,http://www.imdb.com/title/tt1034331/,6.0,63011.0,6060.0,2008.0,video.movie,0,0,62,404,241,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,titles04/index.html.4736,tt0103074,Thelma & Louise (1991),thelma louise,http://www.imdb.com/title/tt0103074/,7.4,81689.0,7800.0,1991.0,video.movie,20,30,58,399,265,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,titles03/index.html.3872,tt0375100,Strandvaskaren (2004),strandvaskaren,http://www.imdb.com/title/tt0375100/,4.6,1525.0,6000.0,2004.0,video.movie,0,0,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2911,titles03/index.html.2450,tt0112005,The Home Court (TV Series 1995–1996),the home court tv series,http://www.imdb.com/title/tt0112005/,7.4,9.0,1800.0,1995.0,video.tv,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12097,titles04/index.html.5524,tt0116040,Daylight (1996),daylight,http://www.imdb.com/title/tt0116040/,5.8,43502.0,6840.0,1996.0,video.movie,1,2,51,61,91,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3037,titles03/index.html.2600,tt0117374,PremGranth (1996),premgranth,http://www.imdb.com/title/tt0117374/,5.7,250.0,,1996.0,video.movie,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8563,titles04/index.html.1280,tt0046398,"Sprung auf, marsch, marsch! (1953)",sprung auf marsch marsch,http://www.imdb.com/title/tt0046398/,6.2,581.0,6060.0,1953.0,video.movie,0,0,0,0,17,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1953,titles03/index.html.1158,tt0062645,Die letzte Rechnung zahlst Du selbst (1968),die letzte rechnung zahlst du selbst,http://www.imdb.com/title/tt0062645/,6.3,623.0,5400.0,1968.0,video.movie,0,0,6,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4824,titles03/index.html.4815,tt0790804,The Comebacks (2007),the comebacks,http://www.imdb.com/title/tt0790804/,4.1,8958.0,5280.0,2007.0,video.movie,0,0,19,56,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1508,titles02/index.html.5619,tt0985699,Operation Walküre - Das Stauffenberg-Attentat (2008),operation walk re das stauffenberg attentat,http://www.imdb.com/title/tt0985699/,7.1,138678.0,7260.0,2008.0,video.movie,2,8,103,1364,410,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2797,titles03/index.html.2297,tt0105851,Cover Hard (1992),cover hard,http://www.imdb.com/title/tt0105851/,7.2,2709.0,5760.0,1992.0,video.movie,0,0,8,8,35,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9278,titles04/index.html.14048,tt2404738,Witching & Bitching (2013),witching bitching,http://www.imdb.com/title/tt2404738/,6.3,4365.0,6720.0,2013.0,video.movie,18,21,8,47,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12724,titles04/index.html.6546,tt0181984,Ri$iko - Der schnellste Weg zum Reichtum (2000),ri iko der schnellste weg zum reichtum,http://www.imdb.com/title/tt0181984/,7.0,35977.0,7200.0,2000.0,video.movie,1,7,66,152,238,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4854,titles03/index.html.485,tt0040806,Die Schlangengrube (1948),die schlangengrube,http://www.imdb.com/title/tt0040806/,7.7,3993.0,6480.0,1948.0,video.movie,10,8,6,25,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,titles04/index.html.10691,tt0899167,Saturday Night Live: The Best of Jon Lovitz (TV Movie 2005),saturday night live the best of jon lovitz tv movie,http://www.imdb.com/title/tt0899167/,7.1,97.0,5580.0,2005.0,video.movie,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13826,titles04/index.html.8332,tt0367478,"Wake of Death - Rache ist alles, was ihm blieb (2004)",wake of death rache ist alles was ihm blieb,http://www.imdb.com/title/tt0367478/,5.8,6429.0,5460.0,2004.0,video.movie,0,0,15,8,86,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,titles04/index.html.11244,tt1112790,L'ennemi intime (TV Mini-Series 2002),l ennemi intime tv mini series,http://www.imdb.com/title/tt1112790/,7.6,13.0,,2002.0,video.tv,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8934,titles04/index.html.13437,tt2000327,Die Simpsons The Falcon and the D'Ohman (TV Episode 2011),die simpsons the falcon and the d ohman tv episode,http://www.imdb.com/title/tt2000327/,7.3,479.0,1800.0,2011.0,video.episode,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11440,titles04/index.html.4498,tt0098929,Tiny Toon Adventures (TV Series 1990–2014),tiny toon adventures tv series,http://www.imdb.com/title/tt0098929/,7.7,6634.0,,1990.0,video.tv,10,7,31,27,33,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9144,titles04/index.html.13813,tt2243537,Ghost Movie (2013),ghost movie,http://www.imdb.com/title/tt2243537/,5.0,25429.0,5160.0,2013.0,video.movie,1,1,37,558,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,titles03/index.html.6236,tt1890261,That Fellow in the Coat (TV Series 2008– ),that fellow in the coat tv series,http://www.imdb.com/title/tt1890261/,7.6,17.0,,2008.0,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6906,titles03/index.html.996,tt0057345,Die Verachtung (1963),die verachtung,http://www.imdb.com/title/tt0057345/,7.8,15346.0,6180.0,1963.0,video.movie,0,0,38,91,116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12968,titles04/index.html.6898,tt0229405,Galaxy High School (TV Series 1986– ),galaxy high school tv series,http://www.imdb.com/title/tt0229405/,7.4,195.0,1800.0,1986.0,video.tv,0,0,2,2,16,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10097,titles04/index.html.2358,tt0063634,Speedway (1968),speedway,http://www.imdb.com/title/tt0063634/,5.5,1133.0,5640.0,1968.0,video.movie,0,0,19,10,24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14472,titles04/index.html.9473,tt0470705,Bug (2006),bug,http://www.imdb.com/title/tt0470705/,6.0,24397.0,6120.0,2006.0,video.movie,1,3,18,279,321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3904,titles03/index.html.3714,tt0346723,Chalte Chalte - Wohin das Schicksal uns führt (2003),chalte chalte wohin das schicksal uns f hrt,http://www.imdb.com/title/tt0346723/,6.7,7694.0,10020.0,2003.0,video.movie,0,0,2,40,28,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5683,titles03/index.html.5835,tt1546036,The Drawn Together Movie: The Movie! (2010),the drawn together movie the movie,http://www.imdb.com/title/tt1546036/,6.3,2137.0,4200.0,2010.0,video.movie,0,0,0,0,20,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6747,titles03/index.html.759,tt0049314,Die oberen Zehntausend (1956),die oberen zehntausend,http://www.imdb.com/title/tt0049314/,7.0,8350.0,6660.0,1956.0,video.movie,0,1,39,173,126,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14180,titles04/index.html.8964,tt0423034,Ranpo jigoku (2005),ranpo jigoku,http://www.imdb.com/title/tt0423034/,6.6,760.0,8040.0,2005.0,video.movie,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,titles04/index.html.13919,tt2319670,The Nostalgia Chick Supergirl (TV Episode 2012),the nostalgia chick supergirl tv episode,http://www.imdb.com/title/tt2319670/,6.4,7.0,1200.0,2012.0,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12161,titles04/index.html.5626,tt0117468,Retroactive - Gefangene der Zeit (1997),retroactive gefangene der zeit,http://www.imdb.com/title/tt0117468/,6.4,3576.0,5460.0,1997.0,video.movie,6,4,15,4,49,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7910,titles04/index.html.11741,tt1278469,Du gehst nicht allein (TV Movie 2010),du gehst nicht allein tv movie,http://www.imdb.com/title/tt1278469/,8.4,14920.0,6420.0,2010.0,video.movie,27,24,11,592,80,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,titles02/index.html.4060,tt0264464,Catch Me If You Can (2002),catch me if you can,http://www.imdb.com/title/tt0264464/,8.0,340964.0,8460.0,2002.0,video.movie,11,20,132,818,623,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,titles03/index.html.579,tt0043614,Der Idiot (1951),der idiot,http://www.imdb.com/title/tt0043614/,7.5,2520.0,9960.0,1951.0,video.movie,0,0,6,26,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,titles04/index.html.10023,tt0694659,Saturday Night Live Shelley Duvall/Joan Armatrading (TV Episode 1977),saturday night live shelley duvall joan armatrading tv episode,http://www.imdb.com/title/tt0694659/,7.0,31.0,5400.0,1977.0,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1186,titles02/index.html.3864,tt0120855,Tarzan (1999),tarzan,http://www.imdb.com/title/tt0120855/,7.2,87320.0,5280.0,1999.0,video.movie,10,22,56,551,244,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7394,titles04/index.html.1084,tt0042899,Herr der rauhen Berge (1950),herr der rauhen berge,http://www.imdb.com/title/tt0042899/,6.9,503.0,4980.0,1950.0,video.movie,0,0,3,112,20,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6991,titles04/index.html.10145,tt0758053,Saawariya (2007),saawariya,http://www.imdb.com/title/tt0758053/,5.4,4937.0,8520.0,2007.0,video.movie,6,8,10,281,95,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6887,titles03/index.html.973,tt0056736,Liebe 1962 (1962),liebe,http://www.imdb.com/title/tt0056736/,7.8,8415.0,7560.0,1962.0,video.movie,1,4,12,37,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11831,titles04/index.html.5126,tt0109450,Homerun (1994),homerun,http://www.imdb.com/title/tt0109450/,6.4,5340.0,7680.0,1994.0,video.movie,0,0,12,20,50,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7794,titles04/index.html.11558,tt1216475,Cars 2 (2011),cars,http://www.imdb.com/title/tt1216475/,6.4,71234.0,6360.0,2011.0,video.movie,1,16,101,3454,271,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11983,titles04/index.html.5342,tt0112922,El día de la bestia (1995),el d a de la bestia,http://www.imdb.com/title/tt0112922/,7.6,9917.0,6180.0,1995.0,video.movie,15,11,14,5,52,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7011,titles04/index.html.10179,tt0763840,Home of the Brave (2006),home of the brave,http://www.imdb.com/title/tt0763840/,5.6,8526.0,6360.0,2006.0,video.movie,0,3,67,62,87,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,titles03/index.html.1254,tt0066049,"Der Mann, den sie Pferd nannten (1970)",der mann den sie pferd nannten,http://www.imdb.com/title/tt0066049/,6.9,5469.0,6840.0,1970.0,video.movie,1,2,17,17,36,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2839,titles03/index.html.2351,tt0107889,The Program (1993),the program,http://www.imdb.com/title/tt0107889/,6.4,6396.0,6720.0,1993.0,video.movie,0,0,20,13,31,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13242,titles04/index.html.7350,tt0274155,Tanguy - Der Nesthocker (2001),tanguy der nesthocker,http://www.imdb.com/title/tt0274155/,6.4,4656.0,6540.0,2001.0,video.movie,0,0,0,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13464,titles04/index.html.7695,tt0304564,Pokémon: Mewtu kehrt zurück (Video 2000),pok mon mewtu kehrt zur ck video,http://www.imdb.com/title/tt0304564/,6.4,1160.0,3780.0,2000.0,video.movie,0,0,0,0,8,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9673,titles04/index.html.1648,tt0052722,Das Geheimnis der verwunschenen Höhle (1959),das geheimnis der verwunschenen h hle,http://www.imdb.com/title/tt0052722/,7.1,4413.0,5580.0,1959.0,video.movie,0,0,7,5,50,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,titles02/index.html.2566,tt0121765,Star Wars: Episode II - Angriff der Klonkrieger (2002),star wars episode ii angriff der klonkrieger,http://www.imdb.com/title/tt0121765/,6.8,323204.0,8520.0,2002.0,video.movie,11,41,169,778,3412,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8465,titles04/index.html.12633,tt1620604,Wir sind was wir sind (2010),wir sind was wir sind,http://www.imdb.com/title/tt1620604/,5.7,3085.0,5400.0,2010.0,video.movie,1,4,2,91,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,titles04/index.html.10566,tt0850642,Shaggy & Scooby-Doo Get a Clue! (TV Series 2006– ),shaggy scooby doo get a clue tv series,http://www.imdb.com/title/tt0850642/,4.1,343.0,,2006.0,video.tv,0,0,0,0,19,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12018,titles04/index.html.5392,tt0113749,Mall Rats (1995),mall rats,http://www.imdb.com/title/tt0113749/,7.2,84822.0,5640.0,1995.0,video.movie,0,0,34,299,430,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10875,titles04/index.html.3558,tt0084243,Der verhängnisvolle Brief (TV Movie 1982),der verh ngnisvolle brief tv movie,http://www.imdb.com/title/tt0084243/,6.7,47.0,5760.0,1982.0,video.movie,3,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,titles03/index.html.3833,tt0368909,Ong-bak (2003),ong bak,http://www.imdb.com/title/tt0368909/,7.2,50173.0,6480.0,2003.0,video.movie,2,2,9,108,366,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3214,titles03/index.html.2847,tt0133024,Ishq (1997),ishq,http://www.imdb.com/title/tt0133024/,6.9,4259.0,9660.0,1997.0,video.movie,0,0,5,102,7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,titles03/index.html.2383,tt0108778,Friends (TV Series 1994–2004),friends tv series,http://www.imdb.com/title/tt0108778/,9.0,286373.0,1320.0,1994.0,video.tv,58,158,1097,525,725,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5398,titles03/index.html.5509,tt1258120,L'armée du crime (2009),l arm e du crime,http://www.imdb.com/title/tt1258120/,6.6,2146.0,8340.0,2009.0,video.movie,1,0,14,13,18,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8322,titles04/index.html.12407,tt1544572,Santa Pfotes großes Weihnachtsabenteuer (Video 2010),santa pfotes gro es weihnachtsabenteuer video,http://www.imdb.com/title/tt1544572/,5.7,1078.0,5760.0,2010.0,video.movie,0,0,13,19,26,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,titles03/index.html.3053,tt0193645,Ying xiong ben se (1967),ying xiong ben se,http://www.imdb.com/title/tt0193645/,7.3,27.0,7080.0,1967.0,video.movie,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6944,titles04/index.html.10052,tt0697804,Seinfeld The Virgin (TV Episode 1992),seinfeld the virgin tv episode,http://www.imdb.com/title/tt0697804/,8.4,587.0,1380.0,1992.0,video.episode,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8605,titles04/index.html.12857,tt1699756,Hollywood's Top Ten (TV Series 2010– ),hollywood s top ten tv series,http://www.imdb.com/title/tt1699756/,7.0,21.0,1800.0,2010.0,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4191,titles03/index.html.4073,tt0409904,Wächter des Tages (2006),w chter des tages,http://www.imdb.com/title/tt0409904/,6.6,26246.0,7920.0,2006.0,video.movie,5,8,15,132,122,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,titles02/index.html.1137,tt0029606,Ein Stern geht auf (1937),ein stern geht auf,http://www.imdb.com/title/tt0029606/,7.7,4471.0,6660.0,1937.0,video.movie,2,7,30,14,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
